,Load[MWh]
29457,187.43047952073667
29458,178.59795856677135
29459,170.56103280237988
29460,164.1263032023394
29461,158.92441442390532
29462,154.32654760230025
29463,149.6157638526553
29464,144.25173869632766
29465,138.31009199080395
29466,132.00894751919705
29467,125.35292528960596
29468,118.67704743890175
29469,111.90138830381207
29470,105.21169838381437
29471,98.56510971369589
29472,92.3195308636729
29473,86.28424858254007
29474,81.094846101271
29475,76.92324122207825
29476,74.02677809489009
29477,72.13744884126953
29478,70.90638678710994
29479,69.81707000868695
29480,68.59331443545723
29481,67.27590599142397
29482,66.17026143378585
29483,65.26719524191985
29484,64.77229969918892
29485,64.72546507796507
29486,64.75424139528991
29487,64.96905519179221
29488,65.13277856443166
29489,65.5442113025162
29490,66.29884855313654
29491,67.63632506908523
29492,69.63148325875119
29493,72.99770299236779
29494,78.2673022156337
29495,86.0297254499957
29496,96.63955875995468
29497,108.95472579777257
29498,121.62661120388452
29499,133.19068399610754
29500,143.71612824709288
29501,152.8922627387348
29502,161.15535833950463
29503,168.97534008953633
29504,175.17123231476768
29505,182.12738987469504
29506,187.5127827942556
29507,190.70499705376523
29508,191.11739265908102
29509,189.66548610151133
29510,187.17843391194762
29511,185.00898422442168
29512,183.84866030871075
29513,183.6106578934526
29514,184.0400153526054
29515,184.9174465081503
29516,185.9300057881853
29517,187.00517613938405
29518,188.29440929028857
29519,189.85809189846634
29520,191.61424468916258
29521,193.04067401815973
29522,193.36975561701087
29523,192.12581696319307
29524,188.82711260474503
29525,184.02897122659343
29526,178.55940833723062
29527,173.27513970594902
29528,168.817292739416
29529,165.35916830987995
29530,162.86213386508973
29531,161.1413475070031
29532,160.27192332013183
29533,160.04622495734174
29534,160.05811620525202
29535,160.29077881402523
29536,160.4879549864116
29537,161.10403054734604
29538,164.0854864635521
29539,167.2448730362605
29540,172.22721623531717
29541,178.5653872723722
29542,185.61710096438415
29543,192.67138449796622
29544,199.11810049434644
29545,204.55998381221863
29546,208.7530114495692
29547,211.54298900312912
29548,212.6290520869836
29549,211.82746960197042
29550,208.9643425664856
29551,203.82246620386763
29552,196.59891705171594
29553,187.95894175210861
29554,179.09949659475492
29555,171.0371696843317
29556,164.58193830440476
29557,159.36321855229133
29558,154.7500557132492
29559,150.0233601788375
29560,144.6409720673097
29561,138.67882358189948
29562,132.35564534888525
29563,125.67636972211295
29564,118.97692910320202
29565,112.1774008036014
29566,105.46414811539697
29567,98.7943030733759
29568,92.52662799279622
29569,86.47051076298013
29570,81.26303387448668
29571,77.07611215480702
29572,74.16831533908616
29573,72.27101978155729
29574,71.03474601550549
29575,69.94206185245808
29576,68.7161615050992
29577,67.39722107954512
29578,66.29096670402006
29579,65.38698132324157
29580,64.89116659159814
29581,64.84371917776595
29582,64.87157630617831
29583,65.08639010268061
29584,65.25041689690283
29585,65.66307819492543
29586,66.41924445234518
29587,67.75886574242305
29588,69.75678149882648
29589,73.12974195113472
29590,78.41343242967086
29591,86.20067078994887
29592,96.84787849957324
29593,109.20838326624342
29594,121.92683496114573
29595,133.5322682797097
29596,144.08865260797296
29597,153.28592546988094
29598,161.56188674070427
29599,169.38830578784484
29600,175.58603341617982
29601,182.54035557300358
29602,187.92053975539335
29603,191.10540050360297
29604,191.50860719451518
29605,190.0472023515164
29606,187.55065485124493
29607,185.37354525611485
29608,184.2080126032331
29609,183.96663982862916
29610,184.39446530626114
29611,185.27189646180602
29612,186.2856813270577
29613,187.3636092449939
29614,188.65805113306928
29615,190.23031283776362
29616,191.99840913487958
29617,193.4377071086517
29618,193.77720320712302
29619,192.53878266150159
29620,189.23823992522856
29621,184.43243863947282
29622,178.95154206157733
29623,173.6550146034077
29624,169.18552755203774
29625,165.7169886228815
29626,163.21045589266217
29627,161.48047764545055
29628,160.60247733678406
29629,160.3694284374154
29630,160.3751917592424
29631,160.6044840086697
29632,160.80104738844773
29633,161.42018691242387
29634,164.4089933652085
29635,167.58155200427458
29636,172.58258537788538
29637,178.9443459556398
29638,186.02332594400102
29639,193.10732396964437
29640,199.5849830180239
29641,205.0568872242615
29642,209.2774875542656
29643,212.09105464852482
29644,213.1948857432995
29645,212.4040241542107
29646,209.54304189285514
29647,204.39350859735436
29648,197.1524948558653
29649,188.4880138013675
29650,179.6016087439686
29651,171.51385391502106
29652,165.0380999321578
29653,159.80252838331532
29654,155.17404572906491
29655,150.43142056155799
29656,145.03065462122302
29657,139.04797758343372
29658,132.70274476596242
29659,126.00018599479495
29660,119.27715286046323
29661,112.45373159858052
29662,105.71688936967671
29663,99.02376118326049
29664,92.73390955464629
29665,86.65694250253992
29666,81.43137335849374
29667,77.22911992472021
29668,74.30997752158105
29669,72.40470971070107
29670,71.16322720747846
29671,70.06716673564242
29672,68.83912161415435
29673,67.51864920707945
29674,66.41177906422467
29675,65.5068715198123
29676,65.01013759925635
29677,64.96207739281583
29678,64.98901533231569
29679,65.20382912881799
29680,65.36816231934438
29681,65.78204920258364
29682,66.53975041624564
29683,67.88151648045265
29684,69.88219277831496
29685,73.26189989875766
29686,78.55969650617102
29687,86.37177081541482
29688,97.05638862136139
29689,109.46227573770484
29690,122.22733536749713
29691,133.8741619343374
29692,144.46151608709263
29693,153.67994814231636
29694,161.96878698207888
29695,169.80164332632836
29696,176.00121230720967
29697,182.95369311148707
29698,188.3286655819846
29699,191.50616686945148
29700,191.90017274707458
29701,190.42926366920383
29702,187.92320895933904
29703,185.7384364818834
29704,184.567689142388
29705,184.32294303371688
29706,184.74923652982798
29707,185.6266676853729
29708,186.64168111056264
29709,187.72236659523634
29710,189.02202019520388
29711,190.60286694585776
29712,192.38292459772168
29713,193.83510311515434
29714,194.18502263741016
29715,192.9521201999851
29716,189.64973611116565
29717,184.83627194308437
29718,179.34402977777054
29719,174.0352375432701
29720,169.55409850817767
29721,166.07513318051562
29722,163.55909621542432
29723,161.819920129645
29724,160.93333477501906
29725,160.69292344018618
29726,160.69255288648705
29727,160.9184747765686
29728,161.1144253637383
29729,161.7366288507561
29730,164.73279773900487
29731,167.91854034331428
29732,172.93827876508615
29733,179.32364970658966
29734,186.42991978907148
29735,193.54366205399006
29736,200.0522879521401
29737,205.55424279395712
29738,209.80243961438592
29739,212.63961707239432
29740,213.76123105169623
29741,212.9811022574174
29742,210.12226774491236
29743,204.96506859236462
29744,197.70657836265255
29745,189.01756478077172
29746,180.10417602555646
29747,171.99097245503478
29748,165.49467207146404
29749,160.24223682700682
29750,155.59842543338394
29751,150.8398527844534
29752,145.42068819226154
29753,139.41746772848617
29754,133.0501565287865
29755,126.32429379017407
29756,119.57765326681464
29757,112.73031227015719
29758,105.96985967750423
29759,99.25343049836444
29760,92.94133092840214
29761,86.84349918039855
29762,81.59982588191399
29763,77.38223180988238
29764,74.45173489516068
29765,72.53848888148681
29766,71.29178871692918
29767,70.19235491102592
29768,68.96216204068732
29769,67.64015467737018
29770,66.53267174190708
29771,65.62684500858218
29772,65.12918892439235
29773,65.08051592534352
29774,65.10653170120946
29775,65.32134549771176
29776,65.48598805926372
29777,65.90110052771963
29778,66.66033669762386
29779,68.00425051068144
29780,70.00769032472405
29781,73.39414411330118
29782,78.70605577375595
29783,86.54298388029395
29784,97.26503558033389
29785,109.71633479356466
29786,122.5280321054609
29787,134.2162846425129
29788,144.8346264680885
29789,154.0742296155136
29790,162.37595792310088
29791,170.21525751390203
29792,176.41666784732976
29793,183.36730729906074
29794,188.73706210822326
29795,191.90720096022588
29796,192.29200304983848
29797,190.81158081293157
29798,188.29601591875206
29799,186.10356866008527
29800,184.92760663397635
29801,184.6794871912379
29802,185.10424573110683
29803,185.9816768866517
29804,186.99791589705814
29805,188.08136489791212
29806,189.38623615921475
29807,190.97567390527075
29808,192.7676958866042
29809,194.23276089714022
29810,194.59311574206603
29811,193.36573438755877
29812,190.06151192091434
29813,185.24037297162192
29814,179.73677926944694
29815,174.4157133344515
29816,169.92291339147238
29817,166.4335157158617
29818,163.90796559173427
29819,162.15958571794437
29820,161.26440936791622
29821,161.01663559761917
29822,161.0101281936725
29823,161.2326737749654
29824,161.42801156952683
29825,163.5162417415565
29826,165.0568133180206
29827,168.25575178645894
29828,173.29420715527755
29829,179.7032063088586
29830,186.8367813590679
29831,193.98028868631155
29832,200.5199052320033
29833,206.05192855772813
29834,210.32773971691
29835,213.18854538699594
29836,214.327957124432
29837,213.55856707440603
29838,210.70188031075156
29839,205.53700935171406
29840,198.26103073489335
29841,189.54746975202247
29842,180.6070794506624
29843,172.46840929023827
29844,165.95155060707444
29845,160.68223976811692
29846,156.02308476151455
29847,151.24855868171764
29848,145.81098353878323
29849,139.78720477541478
29850,133.3978003198798
29851,126.64861874021538
29852,119.8783500047784
29853,113.00707737446066
29854,106.22299954445157
29855,99.48324854953836
29856,96.68068699120815
29857,95.20461331388103
29858,94.0851732620912
29859,92.64465728974396
29860,89.92775050665695
29861,86.33399973427201
29862,82.40763929439288
29863,78.59208584543137
29864,75.4323074332598
29865,73.01602701468344
29866,71.25491317008037
29867,70.0195565959415
29868,69.35242368957111
29869,69.06186678570396
29870,68.83630457548003
29871,68.49874509478073
29872,67.95543620891422
29873,67.38022622795916
29874,67.11833612708874
29875,67.60017263319517
29876,68.96954600637633
29877,71.06639613559888
29878,73.6868565696521
29879,76.57510657288637
29880,79.6521219362141
29881,83.2534885398215
29882,87.86926440058518
29883,93.8162459434492
29884,101.59130620896053
29885,111.05213540960138
29886,121.93140293243322
29887,133.91742199642366
29888,145.23671781060145
29889,157.88968028527947
29890,169.2996265899655
29891,178.37509645055917
29892,184.40486090381904
29893,187.99033400405588
29894,190.05079194102774
29895,191.51091363038287
29896,193.11557740815437
29897,194.94670944702932
29898,196.79507399292464
29899,198.56064866012179
29900,200.1497716327919
29901,201.6066829767507
29902,203.228138229136
29903,205.1281997707449
29904,207.22855855796618
29905,209.24413773339177
29906,210.32724994949794
29907,210.07886841856464
29908,207.91675341223007
29909,204.1401190078399
29910,198.9970098150291
29911,192.90714630286539
29912,186.292709462364
29913,179.6267178463186
29914,173.2948856067569
29915,167.83136961995183
29916,163.5657157640823
29917,160.36986550152423
29918,158.05132428384704
29919,156.4411221044764
29920,155.41133689573218
29921,157.18107489817766
29922,159.80122157289756
29923,165.6252697755165
29924,175.07691567846481
29925,186.72512680175234
29926,198.48795167252823
29927,208.2358153638575
29928,214.59773962827154
29929,218.0323309357804
29930,219.80863247087225
29931,220.95359737832632
29932,222.2968703277387
29933,222.69587724219588
29934,220.90289600632542
29935,215.40358892609373
29936,205.4630639206428
29937,192.67054908282063
29938,179.11218793158417
29939,167.06897863140358
29940,158.12721402596154
29941,151.92249097103826
29942,147.7849213924559
29943,144.91216965729595
29944,142.52969889256804
29945,140.20665378867844
29946,137.4626950285827
29947,133.9974880521507
29948,129.46621551560816
29949,124.02099231707697
29950,118.18307987343593
29951,112.32910908040348
29952,106.93398983981254
29953,101.52216187624063
29954,96.43164151715752
29955,91.65356894412798
29956,87.10971122464028
29957,82.96254373253215
29958,79.13789585125608
29959,75.7896220266438
29960,72.9829292052301
29961,70.59701593688095
29962,68.62706508036875
29963,67.2102454736945
29964,66.13616958100481
29965,65.32567211826579
29966,64.63376878562084
29967,63.90767418493076
29968,62.96340579515867
29969,62.152275913382155
29970,61.785665112741306
29971,62.066130344638225
29972,63.324885388014735
29973,65.07985519828071
29974,66.96419427741854
29975,68.48969174096023
29976,69.41385375497867
29977,69.8546536977443
29978,70.24894445048054
29979,70.92876809381751
29980,72.43510459106659
29981,74.97356235695136
29982,79.12435180881681
29983,85.32241282255121
29984,92.21033752274019
29985,102.35959508572215
29986,113.42454473051679
29987,124.61803426335436
29988,135.37600447905842
29989,145.45479602186438
29990,154.73465562666078
29991,162.98996623045122
29992,170.25394645851534
29993,176.79398136742122
29994,182.89298854415242
29995,189.05749298011057
29996,195.36839001022838
29997,201.38530452332162
29998,206.395275699198
29999,209.8077722828838
30000,210.99883280031645
30001,209.9937537876456
30002,206.787196959522
30003,201.44991009266806
30004,194.2599977420048
30005,185.66634488572123
30006,176.45065262614196
30007,167.38738920520706
30008,158.96892055878226
30009,151.4412900542412
30010,144.93965945153488
30011,139.53313606408094
30012,135.34532917304193
30013,131.90904950096134
30014,129.10626910677
30015,126.35249017127204
30016,123.69762336029217
30017,123.20549387415771
30018,122.85401575360173
30019,125.19351858012142
30020,130.63578065525132
30021,138.42341313379006
30022,147.25905185551392
