,osm_id,highway,length,geometry
6301,65372077,service,134.987750907799,"SRID=3857;LINESTRING(914789.45 7005863.49,914802.02 7005892.54,914867.81 7005864.09,914855.23 7005835.04)"
11920,24322664,service,75.8285328883361,"SRID=3857;LINESTRING(911698.62 7011959.21,911774.42 7011961.29)"
11911,233510205,service,121.396745425792,"SRID=3857;LINESTRING(911455.78 7012192.61,911481.55 7012073.98)"
6302,192602411,service,83.2664855792331,"SRID=3857;LINESTRING(914828.04 7005897.22,914887.93 7005875.42,914905.26 7005866.41)"
6303,205077344,service,98.3661972608802,"SRID=3857;LINESTRING(914860.75 7005764.1,914892.27 7005773.56,914907.59 7005808.96,914888.51 7005827.9)"
11908,24322663,service,79.9533589037392,"SRID=3857;LINESTRING(911700.67 7011872.78,911780.37 7011879.14)"
10907,495518277,service,47.1685287033617,"SRID=3857;LINESTRING(913580.77 7009702.94,913627.07 7009693.93)"
11906,380552598,service,75.0284200657241,"SRID=3857;LINESTRING(911703.98 7011818.25,911704.28 7011802.7,911717.42 7011791.65,911748.47 7011792.24,911758.92 7011788.07)"
6305,205077343,service,84.455434993483,"SRID=3857;LINESTRING(914907.35 7005871.27,914987.93 7005845.98)"
7220,262892412,service,68.9817729544565,"SRID=3857;LINESTRING(918275.06 7007083.27,918229.29 7007031.66)"
6320,43292985,service,17.2719454606491,"SRID=3857;LINESTRING(915009.62 7006030.13,914995.37 7006039.89)"
10909,273020438,service,64.7241817350856,"SRID=3857;LINESTRING(913811.79 7009712.76999999,913860.53 7009687.77,913869.38 7009683.23)"
6322,62535235,service,121.575489976731,"SRID=3857;LINESTRING(915424.02 7005739.93,915373.93 7005662.52,915358.94 7005637.26)"
11898,233510210,service,153.208271015091,"SRID=3857;LINESTRING(911325 7012197.38,911341.12 7012115.56,911350.38 7012101.85,911359.92 7012049.43999999)"
6294,638788967,service,86.1832822144616,"SRID=3857;LINESTRING(914858.84 7005542.1,914843.51 7005563.93,914788.33 7005586.21)"
11940,116515996,service,227.048704026137,"SRID=3857;LINESTRING(911986.92 7011637.09,911760.44 7011621.03)"
11941,338795619,service,65.2310125634619,"SRID=3857;LINESTRING(911998.02 7011451.95,911932.87 7011448.7)"
11942,233510136,service,87.9610487664147,"SRID=3857;LINESTRING(911907.24 7011501.39,911994.93 7011508.29)"
6265,129891765,service,46.746051784754,"SRID=3857;LINESTRING(917048.8 7004773.55,917074.1 7004772.57,917072.84 7004751.18)"
11967,239224097,service,87.136245615725,"SRID=3857;LINESTRING(911881.16 7011876.66,911968.13 7011882.04)"
11966,239224096,service,128.983069431897,"SRID=3857;LINESTRING(911841.14 7011848.88,911969.83 7011857.57)"
11965,233510145,service,138.530952858841,"SRID=3857;LINESTRING(911844.53 7011683.52,911982.73 7011693.09)"
11964,380552599,service,161.494680098101,"SRID=3857;LINESTRING(911810.58 7011821.8,911971.69 7011832.94)"
11963,233510139,service,211.325521536044,"SRID=3857;LINESTRING(911765.12 7011764.73,911846.02 7011771.6,911870.51 7011772.49,911975.81 7011780.81)"
11962,233510146,service,189.70237874108,"SRID=3857;LINESTRING(911789.9 7011725.32,911979.01 7011740.3)"
6273,129891767,service,53.9281218595177,"SRID=3857;LINESTRING(917037.66 7004806.08,917043.96 7004792.82,917048.8 7004773.55,917038.18 7004757.34)"
6274,129891766,service,76.5807323381472,"SRID=3857;LINESTRING(916978.51 7004799.83,917037.66 7004806.08,917054.66 7004807.94)"
6279,695838988,service,58.4162588650729,"SRID=3857;LINESTRING(914892.46 7005084.6,914946.34 7005062.03)"
11958,116515997,service,136.698166776379,"SRID=3857;LINESTRING(911987.32 7011631.52,912123.8 7011639.24)"
11897,233510207,service,144.207331639414,"SRID=3857;LINESTRING(911283.79 7012181.27,911311.5 7012039.75)"
10899,271750815,service,20.8098077846213,"SRID=3857;LINESTRING(913939.93 7009549.3,913958.13 7009539.21)"
7225,317550262,service,132.066118292412,"SRID=3857;LINESTRING(918426.89 7005012.90999999,918515.53 7005110.81)"
6283,640655673,service,52.5362322596101,"SRID=3857;LINESTRING(914875.56 7005301.73,914924.02 7005281.44)"
6284,640655674,service,62.6553269900457,"SRID=3857;LINESTRING(914882.57 7005343.32,914940.57 7005319.62)"
6285,275157155,service,120.013783374913,"SRID=3857;LINESTRING(914857.48 7005433.64,914969.29 7005390.03)"
6286,638788964,service,73.7290173525983,"SRID=3857;LINESTRING(914916.66 7005461.74,914985.22 7005434.62)"
6287,601093180,service,105.19776851197,"SRID=3857;LINESTRING(914901.29 7005515.61,914999.77 7005478.62)"
6288,253823428,service,163.418993389588,"SRID=3857;LINESTRING(915134.26 7005365.56,914980.71 7005421.49)"
11947,76362071,service,118.893418656983,"SRID=3857;LINESTRING(911991.01 7011580.15,911872.38 7011572.24)"
11946,116515995,service,152.22682845009,"SRID=3857;LINESTRING(911992.37 7011555,911840.49 7011544.73)"
11945,233510124,service,147.689953957514,"SRID=3857;LINESTRING(911846.32 7011521.1,911993.72 7011530.35)"
6291,601092661,service,78.6827605022742,"SRID=3857;LINESTRING(915180.33 7005203.31,915215.51 7005273.69)"
7226,317550194,service,78.7164087102554,"SRID=3857;LINESTRING(918483.61 7005030.53,918536.84 7005088.52)"
11681,49427831,service,127.498703533483,"SRID=3857;LINESTRING(910168.19 7012268.04,910171.41 7012260.06,910215.79 7012149.76)"
11896,233510204,service,87.289797799027,"SRID=3857;LINESTRING(911265.58 7012120.06,911282.06 7012034.34)"
10910,273020436,service,105.890780968602,"SRID=3857;LINESTRING(913786.42 7009745.53,913845.13 7009737.83,913877.8 7009720.53,913886.71 7009716.67)"
10922,272780041,service,5.35382106117202,"SRID=3857;LINESTRING(914086.53 7009683.97,914089 7009688.72)"
6409,22898814,service,68.6396463910769,"SRID=3857;LINESTRING(915008.42 7006568.22,914989.5 7006506.75,914988.22 7006502.62)"
11860,89061329,service,211.583173151171,"SRID=3857;LINESTRING(911389.53 7011232.78,911431.49 7011287.08999999,911464.19 7011327.45,911490.43 7011360.27,911515.82 7011342.95,911505 7011328.25)"
11859,233288829,service,91.3486420547211,"SRID=3857;LINESTRING(911573.6 7011199.33,911510.53 7011256.07,911505.33 7011259.99)"
6414,205077880,service,158.664860634518,"SRID=3857;LINESTRING(915329.81 7006039.28,915188.29 7006111.02)"
7211,263136239,service,73.2322128575613,"SRID=3857;LINESTRING(917931.67 7007059.12,917997.34 7007026.71)"
11856,277531143,service,89.9654853789662,"SRID=3857;LINESTRING(911263.2 7011368.96,911266.98 7011379.93,911288.72 7011442.95,911292.29 7011454.09)"
10924,272780042,service,18.8342055852159,"SRID=3857;LINESTRING(914103.25 7009675.3,914086.53 7009683.97)"
6417,43292996,service,115.948520288367,"SRID=3857;LINESTRING(915155.11 7006447.89,915179.75 7006433.88,915147.8 7006352.31)"
10925,558991910,service,92.3923956415863,"SRID=3857;LINESTRING(914078.32 7009841.13,914082.6 7009838.14,914117.42 7009821.25,914138.68 7009864.81)"
6433,455435151,service,93.0706108291321,"SRID=3857;LINESTRING(914995.42 7006715.15,914904.27 7006733.96)"
11851,178145876,service,21.7817469470106,"SRID=3857;LINESTRING(911431.49 7011287.08999999,911414.31 7011300.48)"
7210,263136241,service,90.0530471458836,"SRID=3857;LINESTRING(917899.72 7007036.72,917981 7006997.95)"
11849,56134299,service,145.08890118691,"SRID=3857;LINESTRING(911449.44 7011188.69,911444.89 7011193.35,911429.03 7011204.26,911389.53 7011232.78,911333.76 7011276.08)"
11848,54844770,service,55.9842360707228,"SRID=3857;LINESTRING(911409.07 7011137.7,911403.85 7011142.19,911390.56 7011152.86,911365.85 7011173.28)"
6438,22898808,service,130.644145664316,"SRID=3857;LINESTRING(915007.11 7006736.56,915002.26 7006756.63,914997.36 7006770.31,914990.11 7006781.7,914978.91 7006788.67,914966.22 7006785.8,914956.76 7006778.04,914956.4 7006762.87,914965.33 7006750.44,914976.39 7006743.52)"
11846,233300044,service,99.0557696762059,"SRID=3857;LINESTRING(911317.18 7011154.76,911321.96 7011160.12,911339.27 7011163.71,911360.45 7011160.92,911395.05 7011130,911398.9 7011124.85)"
11845,178145875,service,11.6924762115145,"SRID=3857;LINESTRING(911263.2 7011368.96,911273.76 7011363.94)"
11844,277531142,service,84.3506686164879,"SRID=3857;LINESTRING(911292.76 7011306.64,911251.96 7011338.14,911263.2 7011368.96)"
7209,262891916,service,87.0903697326319,"SRID=3857;LINESTRING(917886.31 7007007.45,917963.64 7006967.39)"
6440,23081740,service,82.8876070266342,"SRID=3857;LINESTRING(914808.78 7006783.61,914820.88 7006839.54,914829.49 7006846.8,914843.73 7006844.65)"
7208,262891912,service,74.2008328797682,"SRID=3857;LINESTRING(918005.14 7006890.42,917942.58 7006930.32)"
11840,24464832,service,65.5617496488666,"SRID=3857;LINESTRING(911219.52 7011151.68,911232.3 7011162.98,911232.63 7011169.96,911228.31 7011177.27,911221 7011183.94,911214.84 7011184.76,911209.36 7011180.76,911203.54 7011172.47)"
6404,455888402,service,103.017208558031,"SRID=3857;LINESTRING(915102.94 7006319.75,915070.68 7006331.9,915043.78 7006344.07,915030.34 7006344.83,915006.46 7006353.94)"
7213,262892419,service,95.2735394413899,"SRID=3857;LINESTRING(918162.2 7007017,918128.16 7007048.06,918151.15 7007091.55)"
11865,233288824,service,121.933991956398,"SRID=3857;LINESTRING(911639.29 7011156.93,911680.2 7011214.86,911693.83 7011225.96,911722.98 7011242.34)"
11866,233288826,service,98.151297774835,"SRID=3857;LINESTRING(911629.14 7011210.98,911656.91 7011245.01,911675.13 7011256.96,911703.95 7011271.85)"
10911,333471185,service,139.506425678171,"SRID=3857;LINESTRING(913735.1 7009687.01,913743.75 7009742.36,913737.6 7009757.72,913746.61 7009824.05)"
6329,43292991,service,286.831596041299,"SRID=3857;LINESTRING(914997.18 7006003.18,915009.39 7005972.01,915221.61 7005873.92,915234.18 7005888.91)"
10912,273020434,service,240.975868704392,"SRID=3857;LINESTRING(913769.99 7009801.75,913794.17 7009798.16,913786.42 7009745.53,913781.33 7009710.99,913759.88 7009716.09,913769.99 7009801.75,913772.34 7009821.73)"
6332,43292989,service,287.103552883992,"SRID=3857;LINESTRING(915240.1 7005899.69,915231.82 7005922.09,915009.62 7006030.13,915002.72 7006015.53)"
7219,23898141,service,299.628751804179,"SRID=3857;LINESTRING(918065.87 7007147.43,918120.99 7007111.4,918151.15 7007091.55,918155.86 7007088.6,918166.43 7007081.68,918177.41 7007073.42,918186.38 7007067.45,918229.29 7007031.66,918246.57 7007019.97,918255.04 7007004.35,918301.67 7006965.87)"
6340,24471898,service,293.937587507864,"SRID=3857;LINESTRING(915259.25 7005850.25,915269.03 7005846.54,915318.92 7005827.84,915355.02 7005804.89,915388.75 7005786.08,915414.52 7005776.6,915439.96 7005769,915468.04 7005760.78,915503.75 7005753.08,915532.03 7005746.65)"
6346,378501321,service,94.8871018619115,"SRID=3857;LINESTRING(915392.64 7005935.28,915304.79 7005971.14)"
7218,262891926,service,54.9058512358484,"SRID=3857;LINESTRING(918433.31 7006712.46,918474.22 7006749.08)"
10915,27096102,service,27.8467951479541,"SRID=3857;LINESTRING(913852.06 7009919.53,913824.4 7009916.31)"
6360,42157116,service,401.066083210978,"SRID=3857;LINESTRING(915858.69 7005621.54,915805.56 7005502.64,915695.67 7005255.1)"
6361,42157117,service,29.6576347682741,"SRID=3857;LINESTRING(915806.84 7005532.27,915805.56 7005502.64)"
11894,233510203,service,90.6465051775172,"SRID=3857;LINESTRING(911181.87 7012106.62,911200.79 7012017.97)"
6370,120415547,service,160.165480874667,"SRID=3857;LINESTRING(915532.03 7005746.65,915585.63 7005734.48,915620.21 7005718.36,915658.74 7005694.07,915676.74 7005682.31)"
10916,27096103,service,33.0300620643114,"SRID=3857;LINESTRING(913863.79 7009920.01,913896.2 7009913.64)"
6377,42157110,service,107.851300905357,"SRID=3857;LINESTRING(915960.48 7005635.36,915874.81 7005636.76,915858.69 7005621.54)"
6378,42157108,service,688.982804085504,"SRID=3857;LINESTRING(916265.65 7005415.33,916269.44 7005439.39,916259.84 7005454.32,916165.27 7005514.98,915995.58 7005620.8,915966.44 7005633.25,915960.48 7005635.36,915850.86 7005680.89,915837.73 7005684.15,915819.29 7005683.69,915725.24 7005671.56,915700 7005671.18,915676.74 7005682.31)"
6382,223163836,service,255.568601698734,"SRID=3857;LINESTRING(915650.29 7005997.32,915656.24 7005892.91,915694.09 7005890.48,915806.57 7005901.93)"
6385,223163835,service,349.582906902755,"SRID=3857;LINESTRING(915843.38 7006015.4,915853.09 7005907.83,916082.92 7005927.27,916093.73 7005925.69)"
6388,43292980,service,451.107694134673,"SRID=3857;LINESTRING(914973.71 7006024.23,914705.46 7006240.91,914684 7006265.14,914665.55 7006336.71)"
10917,27096101,service,182.674994026321,"SRID=3857;LINESTRING(913847.01 7010000.11,913852.06 7009919.53,913863.79 7009920.01,913878.59 7009956.64,913874.32 7010007.15)"
11870,33062418,service,126.842300596904,"SRID=3857;LINESTRING(911647.06 7011343.38999999,911660.06 7011353.18,911663.55 7011355.92,911677.5 7011366.69,911694.27 7011370.07,911719.96 7011370.2,911765.14 7011363.26)"
7215,262892405,service,141.245527033673,"SRID=3857;LINESTRING(918241.62 7006700.51,918222.51 7006717.23,918220.12 7006735.74,918267.9 7006791.88,918267.9 7006815.35)"
7214,262892415,service,97.9577388418991,"SRID=3857;LINESTRING(918169.36 7006759.62,918232.67 7006834.36999999)"
6394,205077881,service,157.172459715351,"SRID=3857;LINESTRING(915006.43 7006102.87,915019.5 7006097.25,915049.93 7006084.15,915077.61 7006051.17,915075.92 7006037.48,915121.75 7006010.93)"
6374,42157109,service,158.022254489125,"SRID=3857;LINESTRING(915819.29 7005683.69,915833.83 7005657.12,915806.84 7005532.27)"
11680,49427830,service,201.14413529027,"SRID=3857;LINESTRING(910223.02 7012283.02,910197.87 7012271.83,910171.41 7012260.06,910147.24 7012249.31,910188.82 7012138.66)"
6593,137910077,service,198.022910308743,"SRID=3857;LINESTRING(916093.73 7005925.69,916239.7 7005926.98999999,916248.04 7005927.55,916253.91 7005944.6,916279.09 7005939.68)"
6595,719122051,service,79.0140291905411,"SRID=3857;LINESTRING(916390.17 7005653.47,916383.54 7005657.12,916414.1 7005721.7)"
11153,668406470,service,22.1481102898417,"SRID=3857;LINESTRING(914507.01 7009252.79,914512.76 7009256.14999999,914526.52 7009263.26)"
6815,24215781,service,197.216805823221,"SRID=3857;LINESTRING(917012.09 7006904.37,917158.78 7006772.55)"
6816,653897255,service,43.0434938147449,"SRID=3857;LINESTRING(917011.87 7006996.39,917030.88 7007023.09,917023.57 7007030.3)"
6817,24215771,service,72.3663869304773,"SRID=3857;LINESTRING(917023.57 7007030.3,917058.85 7007079.92,917069.23 7007084.83)"
7090,23898108,service,63.8847438738947,"SRID=3857;LINESTRING(918366.39 7006040.91,918409.21 7005993.5)"
6818,24215780,service,212.143872879549,"SRID=3857;LINESTRING(917019.73 7006940.51,917183.31 7006805.43)"
11159,285453524,service,11.9625498953085,"SRID=3857;LINESTRING(914616.62 7009424.35,914606.61 7009417.8)"
6821,102038487,service,290.277645803815,"SRID=3857;LINESTRING(917353.62 7003080.53,917367.75 7003075.43,917426.91 7003051.96,917571.13 7002994.79,917623.6 7002973.91)"
11160,285453525,service,42.7557858354874,"SRID=3857;LINESTRING(914602.59 7009463.82,914617.21 7009432.72,914616.62 7009424.35)"
7078,373859470,service,30.1227903774204,"SRID=3857;LINESTRING(918394.35 7005718.34,918386.31 7005689.31)"
6837,24512447,service,127.153277175618,"SRID=3857;LINESTRING(917263.16 7004016.29,917277.61 7004016.5,917366.59 7004027,917375.25 7004048.42)"
7076,373859471,service,68.1999749318996,"SRID=3857;LINESTRING(918326.13 7005739.34,918318.98 7005711.83,918325.89 7005709.64,918356.89 7005699.79)"
7073,24541463,service,213.576506120866,"SRID=3857;LINESTRING(918414.03 7005712.27,918388.71 7005650.28,918321.9 7005567.03,918294.59 7005537.98)"
7068,331856293,service,144.879056281715,"SRID=3857;LINESTRING(918047.43 7006090.09,918079.02 7006076.73,918068.29 7006052.84,918056.56 7006026.7,918045.3 7006001.66,918033.73 7005975.85)"
7067,331856285,service,34.537719958428,"SRID=3857;LINESTRING(918056.56 7006026.7,918024.86 7006040.41)"
6873,127638043,service,72.7124672936469,"SRID=3857;LINESTRING(917898.39 7004794.49,917963.41 7004761.94)"
11355,27047505,service,116.737757816217,"SRID=3857;LINESTRING(914177.22 7010149.52,914289.93 7010119.12)"
11354,27124220,service,331.452461944874,"SRID=3857;LINESTRING(914160.09 7010173.19,914180.86 7010168.06,914290.04 7010139.98,914293.78 7010132.89,914289.93 7010119.12,914284.14 7010098.33,914281.18 7010087.73,914247.74 7010087.36,914163.77 7010109.17,914142.23 7010114.65)"
11353,353063927,service,109.768266608661,"SRID=3857;LINESTRING(914213.86 7010883.71,914174.25 7010866.34,914145.83 7010926.48)"
6878,705668004,service,57.2920903030279,"SRID=3857;LINESTRING(918046.91 7004825.37,918056.47 7004824.78,918094.05 7004795.38)"
7066,331856284,service,34.6578620214288,"SRID=3857;LINESTRING(918045.3 7006001.66,918013.35 7006015.09)"
7065,331856291,service,35.1005697954105,"SRID=3857;LINESTRING(918033.73 7005975.85,918000.09 7005985.87)"
6886,102038429,service,1434.11614952797,"SRID=3857;LINESTRING(918487.23 7002941.64,918481.61 7002963,918604.84 7002991.5,918615.23 7003007.84,918608.1 7003036.94,918589.1 7003049.4,918564.76 7003153.93,918581.98 7003178.58,918539.22 7003367.41,918918.7 7003712.14,918978.51 7003647.13,919014.51 7003632.64,919047.54 7003592.19,919045.31 7003574.37,918958.84 7003495.69,918996.74 7003455.04)"
6812,665367962,service,100.511211521918,"SRID=3857;LINESTRING(917166.37 7006644.69,917094.7 7006677.53,917097.03 7006699.08)"
6810,24215782,service,180.962005986184,"SRID=3857;LINESTRING(916997.11 7006852.88,917017.7 7006852.59,917136.27 7006744.61)"
11152,668406469,service,23.5198645734572,"SRID=3857;LINESTRING(914513.59 7009287.42,914497.86 7009280.04,914492.15 7009277.77)"
6809,608045697,service,66.0737686229869,"SRID=3857;LINESTRING(917023.31 7006714.78,917073.46 7006671.76)"
6766,24216332,service,107.799466015566,"SRID=3857;LINESTRING(917140.54 7006481.43,917144.56 7006492.45,917177.46 7006582.71)"
7122,262820128,service,56.2345890018955,"SRID=3857;LINESTRING(917671.3 7006450.91,917624.01 7006481.34)"
6794,24881747,service,171.397583859376,"SRID=3857;LINESTRING(916896.59 7006739.86,916902.76 7006677.95,916913.83 7006587.27,916911.54 7006569.59)"
6795,24889664,service,218.902820768729,"SRID=3857;LINESTRING(916896.59 7006739.86,916887.33 7006742.94,916860.75 7006753.66,916835.48 7006763.98,916795.97 7006663.33,916782.83 7006632.46,916778.32 7006621.87)"
7121,24216744,service,130.497274367361,"SRID=3857;LINESTRING(917848.87 7006338.65999999,917779.14 7006241.04,917773.02 7006232.47)"
6796,24889666,service,162.567020836228,"SRID=3857;LINESTRING(916795.97 7006663.33,916822.95 7006653.15,916849.22 7006644.09,916887.33 7006742.94)"
6797,24889667,service,107.38296001001,"SRID=3857;LINESTRING(916860.75 7006753.66,916822.95 7006653.15)"
6798,24889665,service,46.5152534112949,"SRID=3857;LINESTRING(916835.48 7006763.98,916791.56 7006779.29999999)"
